date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
10/3/17 1:00,55.2,16.98,3599.9,553131,407227,101246,169577,253224,254619,248807,295096,306.4,250752,250697,437852,252192,448856,523.85,491628,475154,415392,66.91,1.31
10/3/17 1:00,55.2,16.98,3577.25,558136,400356,101267,169439,253246,250236,248511,295096,306.4,250785,252235,444584,270714,451928,479395,476095,521779,475037,66.91,1.31
10/3/17 1:00,55.2,16.98,1610.16,558.99,390967,101288,169301,253466,248181,248752,295096,306.4,250488,248851,441431,430242,464339,418.69,462516,555832,527.29,66.91,1.31
10/3/17 1:00,55.2,16.98,9887715,556763,397383,10131,169164,253323,247357,250.28,295096,306.4,250851,246852,447487,494617,476262,375018,439303,555.3,524833,66.91,1.31
10/3/17 1:00,55.2,16.98,367383,555511,402905,101331,169026,252883,250104,251609,295096,306.4,250785,250741,458773,520812,475805,365625,418319,525755,478955,66.91,1.31
10/3/17 1:00,55.2,16.98,1864.65,555939,396768,101352,168888,252323,253202,251807,295096,306.4,250367,253279,457621,513277,472.65,379512,403609,481398,427116,66.91,1.31
10/3/17 1:00,55.2,16.98,2946.88,558197,392769,101373,16875,251664,252543,251082,295096,306.4,250.51,249906,456.57,507643,468195,419749,406751,434884,383965,66.91,1.31
10/3/17 1:00,55.2,16.98,3031.25,558472,393164,101395,168613,251367,252246,250488,295096,306.4,250708,247632,459949,506.37,464.55,441.02,414.19,417.24,368.57,66.91,1.31
10/3/17 1:00,55.2,16.98,3034.47,551758,393325,101416,168475,251125,250192,249401,295096,306.4,250345,248.84,462426,500452,458021,460567,422671,424638,363719,66.91,1.31
10/3/17 1:00,55.2,16.98,2971.58,546.6,395229,101437,168337,250928,247423,248511,295096,306.4,250532,251.4,453718,498409,447934,489023,445362,437774,366729,66.91,1.31
10/3/17 1:00,55.2,16.98,2910.45,552246,395552,101458,1682,251169,248346,248269,295096,306.4,250686,250873,446861,293.85,435443,504374,480668,456506,408855,66.91,1.31
10/3/17 1:00,55.2,16.98,2935.45,549927,393501,101479,168062,250642,249346,248071,295096,306.4,250488,249631,439078,3405375,433746,503222,507189,491.73,464142,66.91,1.31
10/3/17 1:00,55.2,16.98,2988.87,546112,395962,101501,167943,250049,249071,249642,295096,306.4,250.73,251158,430.32,387225,438411,474553,500548,518.05,509579,66.91,1.31
10/3/17 1:00,55.2,16.98,3022.46,546814,401792,101522,16784,250049,249532,251169,295096,306.4,250807,250554,440154,502514,438061,429764,474801,536031,551536,66.91,1.31
10/3/17 1:00,55.2,16.98,3030.18,541901,401396,101543,167737,250.17,249.95,251246,295096,306.4,250466,249049,450865,508944,446479,418396,458419,534911,548169,66.91,1.31
10/3/17 1:00,55.2,16.98,3037.89,544037,400474,101564,167633,250389,249807,251147,295096,306.4,250027,250038,456.57,503.59,449311,430.29,450099,502538,497108,66.91,1.31
10/3/17 1:00,55.2,16.98,3070.7,547363,397471,101585,16753,249642,250455,251027,295096,306.4,250192,250686,458022,494331,442403,443006,450371,461406,436467,66.91,1.31
10/3/17 1:00,55.2,16.98,3143.36,543579,393398,101607,167427,249192,249214,250928,295096,306.4,250488,249521,456445,488327,449823,457265,458388,435921,403636,66.91,1.31
10/3/17 1:00,55.2,16.98,3168.36,540039,394482,101613,167324,249631,250.17,251169,295096,306.4,250247,249214,443508,352896,462.53,462461,464.53,444602,401345,66.91,1.31
10/3/17 1:00,55.2,16.98,3121,544312,395.64,101607,16722,249.95,250192,250159,295096,306.4,250291,251.18,426591,345421,465576,469843,468936,472466,416382,66.91,1.31
10/3/17 1:00,55.2,16.98,3118.46,549713,386162,101601,167117,249686,249.84,249.17,295096,306.4,250247,250291,429944,460236,467169,463064,471223,493.27,448911,66.91,1.31
10/3/17 1:00,55.2,16.98,3147.27,540131,391406,101595,167014,249269,245.61,248566,295096,306.4,250291,248873,450139,486288,455219,441813,462989,494026,481052,66.91,1.31
10/3/17 2:00,55.2,16.98,3170.41,539673,399697,101589,16691,249291,248269,248313,295096,306.4,250488,249774,462601,488724,441674,433629,448477,480866,489382,67.06,1.11
10/3/17 2:00,55.2,16.98,3208.3,544922,397529,101584,166807,250115,252.07,248148,295096,306.4,250488,251598,468357,493623,442.7,445156,434102,451634,470266,67.06,1.11
10/3/17 2:00,55.2,16.98,3211.33,543488,391626,101578,166704,249983,250488,249543,295096,306.4,250367,250269,463978,489004,446021,449784,433768,424245,439254,67.06,1.11
10/3/17 2:00,55.2,16.98,3202.64,540863,395229,101572,166601,249.51,248555,250928,295096,306.4,250148,248412,458823,406195,442004,456188,443211,422532,419389,67.06,1.11
10/3/17 2:00,55.2,16.98,3221,541626,400.02,101566,166497,249609,250477,250928,295096,306.4,250.17,249.84,438478,315514,443.46,477986,446378,447038,426756,67.06,1.11
10/3/17 2:00,55.2,16.98,3217.38,539459,398599,10156,166394,249489,253224,251049,295096,306.4,250389,251169,437702,366975,442781,478962,446.13,461322,434.62,67.06,1.11
10/3/17 2:00,55.2,16.98,3205.08,535553,398086,101554,166291,249.51,251675,251027,295096,306.4,250609,250.28,445935,456922,432418,449432,445525,479214,456.5,67.06,1.11
10/3/17 2:00,55.2,16.98,3180.37,535278,397559,101548,166188,249609,250488,250928,295096,306.4,250708,249.39,441431,480.88,427.32,432.03,445.03,495.09,475.62,67.06,1.11
10/3/17 2:00,55.2,16.98,3154.79,536957,396.27,101542,166084,249609,248676,251049,295096,306.4,250587,249.39,443358,498947,438.6,430743,434728,498.17,502.02,67.06,1.11
10/3/17 2:00,55.2,16.98,3162.21,536316,398438,101536,165981,249.73,247917,251027,295096,306.4,250126,250.84,446035,516221,449607,430763,434786,488678,498732,67.06,1.11
10/3/17 2:00,55.2,16.98,3193.36,535339,398174,101531,165878,249346,249478,250203,295096,306.4,249829,250334,437302,495831,451.06,438944,434459,456982,451.97,67.06,1.11
10/3/17 2:00,55.2,16.98,3234.57,533651,394.42,101525,165775,249065,249003,249494,295096,306.4,249829,248605,438857,454.93,456717,449011,432837,425591,425745,67.06,1.11
10/3/17 2:00,55.2,16.98,3228.13,533752,396533,101519,165671,249.5,250269,249.39,295096,306.4,250159,248.84,448187,421.69,467525,454.49,442.83,418.64,416575,67.06,1.11
10/3/17 2:00,55.2,16.98,3111.43,531006,397266,101513,165568,249.5,254004,249.28,295096,306.4,250269,250818,443683,417445,464285,455665,455.5,445525,422.37,67.06,1.11
10/3/17 2:00,55.2,16.98,2995.61,533447,391992,101507,165465,249.28,252356,249.06,295096,306.4,250159,250269,445685,417445,457,454.69,462385,476.33,440855,67.06,1.11
10/3/17 2:00,55.2,16.98,2939.06,531616,392139,101501,165361,249.39,247742,248.73,295096,306.4,250269,247961,462952,437.27,466445,453125,465135,484.73,459.34,67.06,1.11
10/3/17 2:00,55.2,16.98,2857.81,527039,396.68,101495,165258,249.17,249719,248511,295096,306.4,250159,248.95,480469,446895,468065,445115,463.48,469.33,478925,67.06,1.11
10/3/17 2:00,55.2,16.98,2796.78,524902,397852,101489,165155,248.95,250708,249.39,295096,306.4,249829,249.17,475964,421.12,458.62,437.5,457.7,457.01,491.34,67.06,1.11
10/3/17 2:00,55.2,16.98,2795.7,514526,398145,101484,165052,249.39,251257,250598,295096,306.4,249719,249.5,454443,425655,452145,439.65,454.67,447.77,489685,67.06,1.11
10/3/17 2:00,55.2,16.98,2811.33,518494,398877,101478,164948,249609,252026,251147,295096,306.4,249829,250049,446436,447.18,445.94,448.44,453565,433.49,465.68,67.06,1.11
10/3/17 2:00,55.2,16.98,2822.66,520.02,401514,101472,164845,249829,248.73,251367,295096,306.4,249939,248.84,442432,484.56,439735,454.3,445855,439.65,430.92,67.06,1.11
10/3/17 2:00,55.2,16.98,2826.17,522461,400488,101466,164741,249719,250049,251367,295096,306.4,250049,249719,428168,510.05,431375,439.26,436.77,453.65,420.44,67.06,1.11
10/3/17 2:00,55.2,16.98,2842.77,521.24,399902,10146,164638,249.28,252136,251477,295096,306.4,249939,250818,434174,508635,433.53,437695,434015,462.89,432305,67.06,1.11
10/3/17 2:00,55.2,16.98,2869.14,518188,402686,101454,164534,249.28,251917,250708,295096,306.4,249939,249.5,454694,499.57,441.35,454.1,435665,459.81,436995,67.06,1.11
10/3/17 2:00,55.2,16.98,2877.93,523071,403857,101448,164431,249.5,252246,249.17,295096,306.4,250159,249.17,460199,450.29,440.27,460545,450.54,439365,433405,67.06,1.11
10/3/17 2:00,55.2,16.98,2877.93,520.63,402832,101455,164328,249609,250928,248291,295096,306.4,250378,251697,456946,403845,443.78,464.06,464.31,437405,446645,67.06,1.11
10/3/17 2:00,55.2,16.98,2877.93,517578,405029,101475,164224,249.39,249719,248071,295096,306.4,250159,250378,445435,396.2,447.02,463.67,466.51,455.05,464.03,67.06,1.11
10/3/17 2:00,55.2,16.98,2894.53,514221,406055,101495,164121,249719,247522,249719,295096,306.4,250049,249829,437177,411.21,445.4,463.67,470.09,467.93,480305,67.06,1.11
10/3/17 2:00,55.2,16.98,3015.63,517273,402686,101515,164017,249.5,246313,251367,295096,306.4,250159,249609,444934,425.37,450795,454.88,472.57,466.53,492995,67.06,1.11
10/3/17 2:00,55.2,16.98,3166.02,521.24,402393,101535,163914,248.84,251477,251587,295096,306.4,250159,250049,456195,427.92,452415,434375,463.21,455.61,493.55,67.06,1.11
10/3/17 2:00,55.2,16.98,3199.22,516052,401074,101556,16381,248621,252026,251477,295096,306.4,250378,250378,461951,427355,449.18,415.43,442005,449.17,486375,67.06,1.11
10/3/17 2:00,55.2,16.98,3172.85,517273,402686,101576,163707,249.06,248401,251257,295096,306.4,250269,250488,454694,420555,449985,417185,420.52,426765,457.96,67.06,1.11
10/3/17 2:00,55.2,16.98,3151.37,513306,405908,101596,163603,249609,249.06,250598,295096,306.4,250269,250378,445184,427.92,456.19,436.13,412.81,411.64,424305,67.06,1.11
10/3/17 2:00,55.2,16.98,1571.29,507813,405908,101616,1635,249.39,248.95,248.95,295096,306.4,250378,249829,442932,431605,457.54,435.74,405.1,427605,399475,67.06,1.11
10/3/17 2:00,55.2,16.98,1.61E+13,510864,398584,101636,163397,249.5,246863,248181,295096,306.4,250378,249939,453192,430.47,454.57,429.49,392705,443.29,396715,67.06,1.11
10/3/17 2:00,55.2,16.98,1.65E+13,509949,397852,101656,163293,249939,248511,248291,295096,306.4,250378,248621,457196,452.84,452415,438475,395185,465.69,403.61,67.06,1.11
10/3/17 2:00,55.2,16.98,1682375,507202,401514,101676,16319,249609,249.06,249829,295096,306.4,250269,250049,462451,469.55,449.45,441015,400.97,467.65,407.47,67.06,1.11
10/3/17 2:00,55.2,16.98,1.72E+13,504456,404.15,101696,163086,249.06,248621,251257,295096,306.4,250269,249.5,472211,499855,454845,442.97,397665,431525,416575,67.06,1.11
10/3/17 2:00,55.2,16.98,1.76E+13,505371,408691,101716,162983,248.95,250049,251147,295096,306.4,250269,248511,468457,531.29,459.7,447.66,394.91,412.2,420.99,67.06,1.11
10/3/17 2:00,55.2,16.98,1793.46,503845,403125,101736,162879,249.17,248511,251147,295096,306.4,250269,249939,464703,515995,451335,456.25,415.29,417.24,414.92,67.06,1.11
10/3/17 2:00,55.2,16.98,1.83E+13,495911,400928,101756,162776,249.39,249.39,250269,295096,306.4,250269,250269,450.94,506365,447555,458785,442555,441325,423195,67.06,1.11
10/3/17 2:00,55.2,16.98,1.87E+13,492859,400488,101776,162672,249.5,250378,249.5,295096,306.4,250708,248621,436926,505.8,450795,468355,460455,458.97,447475,67.06,1.11
10/3/17 2:00,55.2,16.98,1904545,494995,397266,101796,162569,249719,246753,249.5,295096,306.4,250378,249.39,436426,480595,450255,483.98,475875,457.57,464.03,67.06,1.11
10/3/17 2:00,55.2,16.98,1.94E+13,500488,398877,101816,162466,249719,246094,249.28,295096,306.4,249719,250049,448187,477195,450525,484375,486.34,469.61,483.89,67.06,1.11
10/3/17 2:00,55.2,16.98,1.98E+13,507507,399609,101836,162362,249609,250159,249.28,295096,306.4,250049,249609,454443,401865,444.86,485745,502315,469.33,503.2,67.06,1.11
10/3/17 2:00,55.2,16.98,2015.63,501099,403711,101856,162259,249.28,251587,249.17,295096,306.4,250378,249.39,458447,214.67,440.81,482.03,513.88,464.01,513.96,67.06,1.11
10/3/17 2:00,55.2,16.98,4016.6,499268,404.59,101876,162155,249.28,248291,249.17,295096,306.4,250488,249719,459949,248655,444.86,470115,516.91,480.81,526375,67.06,1.11
10/3/17 2:00,55.2,16.98,3975.59,503.54,401074,101896,162052,249719,248.95,251038,295096,306.4,249939,250049,446185,441.8,444.59,444725,501.49,503.21,537965,67.06,1.11
10/3/17 2:00,55.2,16.98,3886.72,501099,399023,101916,162069,249609,251477,252576,295096,306.4,249.39,249.06,439178,502405,441.35,413475,466.79,503.77,519205,67.06,1.11
10/3/17 2:00,55.2,16.98,3751.95,497131,393604,101936,162207,249609,254553,252356,295096,306.4,249609,251147,446436,506085,446205,404.1,435.67,467.65,476.44,67.06,1.11
10/3/17 2:00,55.2,16.98,3601.56,496826,393457,101956,162344,249939,253235,251257,295096,306.4,249829,250818,457697,497305,449445,418555,423275,427605,427.61,67.06,1.11
10/3/17 2:00,55.2,16.98,3439.45,498047,401074,101976,162482,249939,248.95,249609,295096,306.4,249719,249829,461951,457.94,453225,434765,428.23,414.44,383745,67.06,1.11
10/3/17 2:00,55.2,16.98,3317.38,502014,397412,101996,16262,249939,247961,248621,295096,306.4,249719,250488,453943,437.55,457,443.55,435665,434325,366.09,67.06,1.11
10/3/17 2:00,55.2,16.98,3361.33,502014,391553,102016,162757,249.5,248621,248291,295096,306.4,249939,249.28,444684,436.7,450525,442575,448.06,465.41,383195,67.06,1.11
10/3/17 2:00,55.2,16.98,3449.22,503235,400488,102019,162895,249.17,251257,249719,295096,306.4,250159,251257,441.18,456525,455.65,457.81,462.38,484.17,413265,67.06,1.11
10/3/17 2:00,55.2,16.98,3427.73,509949,402539,102003,163033,249.28,252246,251257,295096,306.4,250269,250598,429169,496.74,462665,477145,464.86,469.61,431.2,67.06,1.11
10/3/17 2:00,55.2,16.98,3397.46,508423,397559,101988,16317,249.28,253015,251697,295096,306.4,250269,248.73,433173,500985,457.54,465035,463.76,453.65,456855,67.06,1.11
10/3/17 2:00,55.2,16.98,3392.58,505066,396387,101973,163308,249609,252246,250488,295096,306.4,250049,250708,452191,496455,451875,436.13,468.99,460.93,485545,67.06,1.11
10/3/17 2:00,55.2,16.98,3387.7,504761,399609,101958,163446,249.39,250049,248.95,295096,306.4,249829,252246,459949,459075,451335,427.54,468.99,466.81,493.27,67.06,1.11
10/3/17 2:00,55.2,16.98,3371.09,503046,401758,101942,163583,249473,253.24,248.95,295096,306.4,250038,249.85,460.64,416794,455586,458073,470658,457037,478953,67.06,1.11
10/3/17 2:00,55.2,16.98,3357.42,500488,399609,101927,163721,250049,257959,248.95,295096,306.4,250269,246973,456445,418.57,457,482.42,476.43,444.13,466.24,67.06,1.11
10/3/17 2:00,55.2,16.98,3357.42,503976,398354,101912,163859,249944,255657,248427,295096,306.4,250059,249693,452.87,419651,450319,481677,479311,432659,453102,67.06,1.11
10/3/17 2:00,55.2,16.98,3356.45,508969,399887,101896,163997,249621,252605,249101,295096,306.4,249933,250.5,443248,423256,449104,478269,478828,434899,442567,67.06,1.11
10/3/17 2:00,55.2,16.98,3354.49,511707,403404,101881,164134,249599,250488,250598,295096,306.4,249944,248699,440025,426478,447187,457719,475032,473.81,462687,67.06,1.11
10/3/17 2:00,55.2,16.98,3342.77,509258,405237,101866,164272,249626,247412,250818,295096,306.4,250037,251784,444144,420633,439366,439578,471668,515697,499.11,67.06,1.11
10/3/17 2:00,55.2,16.98,1666.02,512.39,401221,10185,16441,249176,248.73,250708,295096,306.4,250269,252466,446686,420.56,444.59,444.73,463.48,503775,490515,67.06,1.11
10/3/17 2:00,55.2,16.98,1600.1,517404,401646,101835,164547,249159,252842,250907,295096,306.4,250164,249128,451774,431683,449111,436164,446236,464157,449158,67.06,1.11
10/3/17 2:00,55.2,16.98,1534.18,519196,404.18,10182,164685,249489,254026,251268,295096,306.4,250148,248917,450715,454481,449309,420023,420164,446958,427998,67.06,1.11
10/3/17 2:00,55.2,16.98,1468.26,523529,403.77,101805,164823,249.51,251609,251049,295096,306.4,250071,249994,448312,463149,450499,418555,400229,429.09,415196,67.06,1.11
10/3/17 2:00,55.2,16.98,1402.34,526794,406011,101789,16496,249.39,252114,250928,295096,306.4,250027,249.39,445.91,444291,458858,425272,389296,429005,413901,67.06,1.11
10/3/17 2:00,55.2,16.98,3022.46,528442,401528,101774,165098,249489,254103,250038,295096,306.4,250.17,250.28,441.08,459642,461935,436134,380729,437298,414289,67.06,1.11
10/3/17 2:00,55.2,16.98,3225.59,520874,402158,101759,165236,249609,249335,248752,295096,306.4,250148,250.28,451465,495719,460991,449.96,382376,439.93,409681,67.06,1.11
10/3/17 2:00,55.2,16.98,3187.5,522034,402466,101743,165373,250005,250071,248511,295096,306.4,250367,248752,463502,514.69,459452,457401,397141,452.95,411366,67.06,1.11
10/3/17 2:00,55.2,16.98,3180.66,523438,404956,101728,165511,249994,252.29,248511,295096,306.4,250291,249598,466655,515.03,454678,454237,409647,457066,420856,67.06,1.11
10/3/17 2:00,55.2,16.98,3219.73,522.98,407139,101713,165649,249587,251071,248412,295096,306.4,250049,250236,455219,483595,449904,456074,430795,453174,437326,67.06,1.11
10/3/17 2:00,55.2,16.98,3245.12,527618,405542,101698,165787,249.73,250258,249873,295096,306.4,250049,248796,447762,433186,447232,467.54,458276,460258,457848,67.06,1.11
10/3/17 2:00,55.2,16.98,3249.02,529602,402129,101682,165924,250.4,249521,251708,295096,306.4,249851,250.84,451991,397133,445021,480781,475488,469274,471088,67.06,1.11
10/3/17 2:00,55.2,16.98,3252.93,534637,398423,101667,166031,251071,250038,251389,295096,306.4,249.51,252048,455269,390451,439195,486466,494961,459446,486317,67.06,1.11
10/3/17 2:00,55.2,16.98,3233.4,533386,404.81,101652,1661,250609,250389,251543,295096,306.4,249587,250082,458372,415687,444887,471639,503443,465298,502236,67.06,1.11
10/3/17 2:00,55.2,16.98,3215.82,528168,406.23,101636,166169,250192,253619,250444,295096,306.4,249532,249346,447662,418463,443375,442186,496888,488.93,518015,67.06,1.11
10/3/17 2:00,55.2,16.98,3246.09,530823,406216,101621,166238,250126,250719,248511,295096,306.4,249071,249983,440.53,423673,444563,431406,481794,489406,513383,67.06,1.11
10/3/17 2:00,55.2,16.98,3262.7,531738,407886,101606,166307,250488,248104,248313,295096,306.4,248.95,250554,443358,439955,444185,430992,465932,458298,474375,67.06,1.11
10/3/17 2:00,55.2,16.98,3221.35,531494,401455,10159,166376,250587,249994,248269,295096,306.4,249346,249785,436476,453297,444104,426287,455524,439734,438401,67.06,1.11
10/3/17 2:00,55.2,16.98,3163.57,525146,402334,101571,166445,251104,252444,249697,295096,306.4,250225,250214,440.33,455.48,451.39,429041,437953,437858,416771,67.06,1.11
10/3/17 2:00,55.2,16.98,3144.63,519592,400371,101547,166514,251488,250466,251.84,295096,306.4,250016,249961,455594,444944,449391,437148,420274,435198,400577,67.06,1.11
10/3/17 2:00,55.2,16.98,3146.39,536652,396401,101523,166583,251169,249225,252092,295096,306.4,249368,251565,454719,436728,449878,437852,405178,442506,395005,67.06,1.11
10/3/17 2:00,55.2,16.98,3136.72,551758,397852,101499,166652,250928,247412,251367,295096,306.4,249609,249.39,448938,427.07,457,433.98,398.21,448.05,395.61,67.06,1.11
10/3/17 2:00,55.2,16.98,3074.32,546539,397.72,101475,166721,250928,248302,250972,295096,306.4,250302,250082,450965,448224,452388,442418,399452,447798,396852,67.06,1.11
10/3/17 2:00,55.2,16.98,2968.16,536591,399932,101451,16679,251224,249785,249895,295096,306.4,251049,251027,451.19,487589,449905,449566,404192,445474,400354,67.06,1.11
10/3/17 2:00,55.2,16.98,2928.13,535248,404941,101427,166859,251.29,249972,249.17,295096,306.4,250433,250356,443257,493651,454003,451852,415316,450.57,410232,67.06,1.11
10/3/17 2:00,55.2,16.98,2935.25,539764,404619,101403,166928,251323,247236,249071,295096,306.4,249829,249785,440.53,487508,458184,460603,431786,460566,430014,67.06,1.11
